Id,Title,Body,RatingsSentiCR,RatingsGPT35,RatingsGPTFineTuned
18490616,Rapidminer R-Extension: Cannot load native library jri.dll,"I am not sure, if this is the right forum for my issue. Please let me know if not and will try it in another one.

Since it seems to be amazing extension, I am trying to run Rapid Miner's R-Extension. Without any success for over a day now. I don't know how to help myself anymore, that's why I decided to write this post.

After starting Rapid Miner I get the error message:

Could not load native library.
R Extension could not be initialized. Error while loading native R library. Please check PATH,R_HOME and JAVA_HOME environment variables settings.
Reason: 'C:\Program Files\R\R-3.0.1\library\rJava\jri\x64\jri.dll: Can't find dependent libraries'


For helping you guys helping me: In the following some info, which might be useful.

System Info

OS:Windows 7 Enterprise SP 1 64 bit

Rapidminer-version: 5.2.008 64 bit

rapidminer.r.native lib: 
C:\Program Files\R\R-3.0.1\library\rJava\jri\x64\jri.dll 

R-Version: 
platform       x86_64-w64-mingw32
arch           x86_64
os             mingw32
system         x86_64, mingw32
[...]
version.string R version 3.0.1 (2013-05-16)
nickname       Good Sport  

Java version: 
java version ""1.7.0_25""
Java(TM) SE Runtime Environment (build 1.7.0_25-b17)
Java HotSpot(TM) 64-Bit Server VM (build 23.25-b01, mixed mode) 

JAVA_HOME: C:\Program Files\Java\jdk1.7.0_25 

R_HOME: C:\Program Files\R\R-3.0.1 

PATH (part): 
C:\Windows\SysWOW64; C:\Windows\System32; 
C:\Program Files\Internet Explorer; C:\Program Files\Java\jdk1.7.0_25\jre\bin; 
C:\Program Files\Java\jdk1.7.0_25\jre\bin\server; 
C:\Program Files\R\R-3.0.1\bin\x64; 
C:\Program Files\R\R-3.0.1\library\rJava\jri\x64 


After starting Rapid Miner (console): Part of console output

java.lang.UnsatisfiedLinkError: C:\Program Files\R\R-3.0.1\library\rJava\jri\x64\jri.dll: Can't find dependent libraries
28.08.2013 12:34:48 com.rapidminer.PluginInitR initPlugin
INFO: Trying to load R Library...

28.08.2013 12:34:48 org.rosuda.JRI.Rengine [clinit]
INFO: Creating Connection to R...

28.08.2013 12:34:48 org.rosuda.JRI.Rengine loadLibrary
INFO: Trying to loaded R library from C:\Program Files\R\R-3.0.1\library\rJava\jri\x64\jri.dll

28.08.2013 12:34:48 org.rosuda.JRI.Rengine loadLibrary
INFO: Engine ID: class org.rosuda.JRI.Rengine ClassLoader:PluginClassLoader ([file:/C:/Users/&lt;...&gt;/.RapidMiner5/managed/rmx_r-5.3.0.jar])

28.08.2013 12:34:48 com.rapidminer.tools.I18N getMessage
WARNING: Missing I18N key: r.could_not_load_native_lib

28.08.2013 12:34:48 com.rapidminer.PluginInitR loadNativeLibrary
SEVERE: r.could_not_load_native_lib
java.lang.UnsatisfiedLinkError: C:\Program Files\R\R-3.0.1\library\rJava\jri\x64\jri.dll: Can't find dependent libraries
*Exception-Stacktrace*

28.08.2013 12:34:48 com.rapidminer.PluginInitR initPlugin
SEVERE: Failed to load R library! Check your R and rJava installation and PATH,R_HOME and JAVA_HOME environment variables.
java.lang.UnsatisfiedLinkError: C:\Program Files\R\R-3.0.1\library\rJava\jri\x64\jri.dll: Can't find dependent libraries
*Exception Stacktrace*


Checking Measure for …\x64\jri.dll

Checked dependencies of …\x64\jri.dll using Dependency Walker.

Result: Delay-load module warning for module c:\windows\system32\IEFRAME.DLL.

Message: Warning: At least one module has an unresolved import due to a missing export function in a delay-load dependent module.

! But: It is possible to load rJava (version: rJava_0.9-4) into a R-workspace. Tried out with RStudio. 



That's it! I don't know, what to do anymore to get out of this situation. As you can see, I read all posts in stackoverflow with the same issue. But nothing helped so far. Is there anything I did not consider?

I appreciate each help very much. If there any things you need to know for further steps please let me know.  

Thanks in advance,

Rudi
",-1,-1,-1.0
19208556,Rapidminer : converting unix timestamp,"Does anybody know a way to convert unix timestamp to date_time attribute?

I tried to use R extensions (my operators are mainly written in R) such as as.POSIXct functions to convert timestamps but it seems that rapidminer doesn't like it and keeps ignoring it.

Any help is appreciated 

Thanks
",-1,-1,-1.0
20011958,W-apriori in Rapidminer,"I need to create association rules using apriori algorithm in Rapidminer, but I can't seem to make it work. I'm using the 5.3.1 weka extension.

I've already created the association rules using built-in FP-Growth and Create Associations operators, and it worked as expected. This is how the process looks like:



Because all my attributes are already of binomial type I could use the FP-Growth directly. But if i use the same approach for apriori (confidence=0.1, support=0.1):



As a result I'm not getting what I was looking for:

Minimum support: 0.1 (26 instances)
Minimum metric &lt;confidence&gt;: 0.1
Number of cycles performed: 18


(...)

Best rules found:
  1. A=FALSE 53 ==&gt; E=FALSE 26    conf:(0.49)
  2. H=FALSE 74 ==&gt; E=FALSE 30    conf:(0.41)
  3. E=FALSE 75 ==&gt; H=FALSE 30    conf:(0.4)
  4. C=FALSE 68 ==&gt; E=FALSE 27    conf:(0.4)
  5. D=FALSE 67 ==&gt; H=FALSE 26    conf:(0.39)
  6. E=FALSE 75 ==&gt; C=FALSE 27    conf:(0.36)
  7. H=FALSE 74 ==&gt; D=FALSE 26    conf:(0.35)
  8. E=FALSE 75 ==&gt; A=FALSE 26    conf:(0.35)

",1,-1,-1.0
21795708,Why KNN in rapidminer is giving memory problems?,"I am working in text classification on 20NewsGroup dataset with 100 documents in each category. I classify text documents via Naive Bayes using 10-fold cross validation, It runs successfully and give me results at the end.

I tried same with KNN with 10-fold cross validation but it always ends in ""Process Failure"" which shows that it requires more memory than available. I increase heap space for rapidminer from 1GB to 2.5G in build.xml as well as rapidminerGUI.bat but nothing improves(so i assume heap space is not a problem) and it always ends up in demanding more memory.

Kindly help, i am stuck out at it and tried every possible option i could think about

Platform Details:

OS: Windows 7(64 bit)
Software Version: Rapidminer 5.3 (64 bit)
Java: Java 1.7 (64 bit)
",1,-1,-1.0
22030186,RapidMiner FP-growth operator not returning any results,"i'm running into a problem with the fp-growth operator in rapidminer. i'm processing about 20 text files that are all in all &lt;1MB in size. i used the process documents operator and within that tokenize, filter stop words, transform cases, generate n-grams, and filter tokens. from there i used the numerical to binominal operator. up until this point everything works fine, but when i run the fp-growth operator it just processes indefinitely with no result. i tried tweaking the min support parameter, but to no avail. would you have any suggestions on how to troubleshoot this? i'd really appreciate any guidance.
",-1,-1,-1.0
22108228,Text classification using Rapidminer with data stored in Excelsheet,"I am using Rapidminer to do a Naive Bayes text classification.
My training set in an excel sheet with 2 columns: the first column is the LABEL and the  second is the TEXT.

I used the the ""Read Excel"" operator to read the excel sheet (I use the ""Set Role"" operator to make sure that the LABEL column assumes the role of label and the TEXT column the text). 
I then used the ""Data to Documents"" operator and the ""Process Documents"" operator (token, stopword, stem, case, etc.) to process the data. However, when I tried to port the data to ""Naive Bayes"" operator, an error msg told me that the data is not labelled and asked me to use ""Set Role"" operator. So I added another ""Set Role"" after the ""Process Documents"" operator, and only ""text"" in the ""attribute name"", the LABEL disappeared.
I have no idea what went wrong.
",-1,-1,-1.0
22436594,Rapidminer Web Crawling doesn't store sites (Kickstarter),"I'm working on a web crawling project to analyse various crowdfunding sites' projects via text mining in Rapidminer 5/6. I have already built a working text analyser, but I'm stuck at the web crawling part. The problem is that the web crawler does crawl through the requested sites, but doesn't store them. I have tried experimenting with page size, depth and the like, but still the program just skips those sites. It is probable that the problem is with my storing rules. They look like the following, when trying to crawl through Kickstarter's sites:

Follow with matching URL:

.+kickstarter.+

Store with matching URL:

https://www\.kickstarter\.com\/projects.+

http://www\.kickstarter\.com\/projects.+

(?i)http.*://www\.kickstarter\.com\/projects.+


An example URL that would need to be stored is:

http://www.kickstarter.com/projects/corvuse/bhaloidam-an-indie-tabletop-storytelling-game?ref=spotlight


(no advertising intended)

And the log looks like the following:

Mar 12, 2014 11:50:37 AM INFO: Following link http://www.kickstarter.com/projects/corvuse/bhaloidam-an-indie-tabletop-storytelling-game?ref=spotlight
Mar 12, 2014 11:50:37 AM INFO: Following link http://kickstarter.tumblr.com/post/12036057734/todays-project-of-the-day-is-bhaloidam-an-indie
Mar 12, 2014 11:50:37 AM INFO: Following link http://kickstarter.tumblr.com/tagged/bhaloidam
Mar 12, 2014 11:50:38 AM INFO: Discarded page ""http://kickstarter.tumblr.com/post/79165806431/do-you-like-coloring-and-also-have-questions"" because url does not match filter rules.


As you can see, it follows through with the process and just skips these links, and it doesn't even say that it doesn't match the filter rules so it's been discarded, so I'm not even sure that in these cases the program compares the links to the rules. I see a lot of links in the log preceded with (""Following link.."") but very few preceded with (""Discarded page...""). Does this mean that it just checks a few pages, or just that it won't notify me for every discarded page? I am able to save these projects' sites manually, but understandibly, I wouldn't like to do this with hundreds of sites.

I've also built a model for Indiegogo, and the same model works if I use only the third storing rule (and remove the first two). So I thought this is also the problem with my Kickstarter model, but no luck this way either.

Thanks in advance!

Cheers
",-1,-1,-1.0
22698439,Integrating RapidMiner process with Java,"I need to run a RapidMiner process in Java. Like explained in this link :   Integration of RapidMiner in Java application,

import com.rapidminer.Process;
import com.rapidminer.RapidMiner;
import com.rapidminer.operator.Operator;
import com.rapidminer.operator.OperatorException;
import com.rapidminer.operator.io.ExcelExampleSource;
import com.rapidminer.tools.XMLException;
import java.io.File;
import java.io.IOException;
import java.lang.Object;

public class ReadRapidminerProcess {
  public static void main(String[] args) {
    try {

      RapidMiner.setExecutionMode(RapidMiner.ExecutionMode.COMMAND_LINE);
      RapidMiner.init();

      Process process = new Process(new File(""C:\\Users\\Keshav\\.RapidMiner5\\repositories\\Local Repository\\lsvmtest.rmp""));
      process.run();

    } catch (IOException | XMLException | OperatorException ex) {
      ex.printStackTrace();
    }
  }
}


UPDATE:

After several modifications,I am stuck with the following error:

INFO: Process C:\Users\Keshav\.RapidMiner5\repositories\Local Repository\linsvmtest.rmp starts
com.rapidminer.operator.UserError: Cannot resolve relative repository location 'lsvmword'. Process is not associated with a repository.
    at com.rapidminer.Process.resolveRepositoryLocation(Process.java:1248)
    at com.rapidminer.operator.Operator.getParameterAsRepositoryLocation(Operator.java:1456)
    at com.rapidminer.operator.io.RepositorySource.getRepositoryEntry(RepositorySource.java:91)
    at com.rapidminer.operator.io.RepositorySource.read(RepositorySource.java:105)
    at com.rapidminer.operator.io.AbstractReader.doWork(AbstractReader.java:126)
    at com.rapidminer.operator.Operator.execute(Operator.java:867)
    at com.rapidminer.operator.execution.SimpleUnitExecutor.execute(SimpleUnitExecutor.java:51)
    at com.rapidminer.operator.ExecutionUnit.execute(ExecutionUnit.java:711)
    at com.rapidminer.operator.OperatorChain.doWork(OperatorChain.java:375)
    at com.rapidminer.operator.Operator.execute(Operator.java:867)
    at com.rapidminer.Process.run(Process.java:949)
    at com.rapidminer.Process.run(Process.java:873)
    at com.rapidminer.Process.run(Process.java:832)
    at com.rapidminer.Process.run(Process.java:827)
    at com.rapidminer.Process.run(Process.java:817)
    at ReadRapidminerProcess.main(ReadRapidminerProcess.java:21)
    at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
    at sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)
    at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
    at java.lang.reflect.Method.invoke(Unknown Source)
    at edu.rice.cs.drjava.model.compiler.JavacCompiler.runCommand(JavacCompiler.java:272)
    at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
    at sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)
    at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
    at java.lang.reflect.Method.invoke(Unknown Source)
    at edu.rice.cs.dynamicjava.symbol.JavaClass$JavaMethod.evaluate(JavaClass.java:362)
    at edu.rice.cs.dynamicjava.interpreter.ExpressionEvaluator.handleMethodCall(ExpressionEvaluator.java:92)
    at edu.rice.cs.dynamicjava.interpreter.ExpressionEvaluator.visit(ExpressionEvaluator.java:84)
    at koala.dynamicjava.tree.StaticMethodCall.acceptVisitor(StaticMethodCall.java:121)
    at edu.rice.cs.dynamicjava.interpreter.ExpressionEvaluator.value(ExpressionEvaluator.java:38)
    at edu.rice.cs.dynamicjava.interpreter.ExpressionEvaluator.value(ExpressionEvaluator.java:37)
    at edu.rice.cs.dynamicjava.interpreter.StatementEvaluator.visit(StatementEvaluator.java:106)
    at edu.rice.cs.dynamicjava.interpreter.StatementEvaluator.visit(StatementEvaluator.java:29)
    at koala.dynamicjava.tree.ExpressionStatement.acceptVisitor(ExpressionStatement.java:101)
    at edu.rice.cs.dynamicjava.interpreter.StatementEvaluator.evaluateSequence(StatementEvaluator.java:66)
    at edu.rice.cs.dynamicjava.interpreter.Interpreter.evaluate(Interpreter.java:77)
    at edu.rice.cs.dynamicjava.interpreter.Interpreter.interpret(Interpreter.java:47)
    at edu.rice.cs.drjava.model.repl.newjvm.InterpreterJVM.interpret(InterpreterJVM.java:246)
    at edu.rice.cs.drjava.model.repl.newjvm.InterpreterJVM.interpret(InterpreterJVM.java:220)
    at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
    at sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)
    at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
    at java.lang.reflect.Method.invoke(Unknown Source)
    at sun.rmi.server.UnicastServerRef.dispatch(Unknown Source)
    at sun.rmi.transport.Transport$1.run(Unknown Source)
    at sun.rmi.transport.Transport$1.run(Unknown Source)
    at java.security.AccessController.doPrivileged(Native Method)
    at sun.rmi.transport.Transport.serviceCall(Unknown Source)
    at sun.rmi.transport.tcp.TCPTransport.handleMessages(Unknown Source)
    at sun.rmi.transport.tcp.TCPTransport$ConnectionHandler.run0(Unknown Source)
    at sun.rmi.transport.tcp.TCPTransport$ConnectionHandler.run(Unknown Source)
    at java.util.concurrent.ThreadPoolExecutor.runWorker(Unknown Source)
    at java.util.concurrent.ThreadPoolExecutor$Worker.run(Unknown Source)
    at java.lang.Thread.run(Unknown Source)
&gt; 


Can someone please help out with the code?

Regards,

Keshav
",-1,-1,-1.0
23599618,Can't import data to Rapidminer properly,"The data I'm trying to import is here: http://archive.ics.uci.edu/ml/machine-learning-databases/car/

car.data 51 K


There are no missing values in this data, yet there are lots of ""?""s in the rapidminer once I imported the data. I looked at to the source and those data, which shown as ""?"", do exist properly in the source. What may be the problem?

by the way, if I download that file it's extension is .data. How should I import that kind of files? I import it as if it is a .csv file and it looks ok at first but there are those ""?""s. 
",-1,-1,-1.0
21853989,How to apply InformationGain in rapidminer with seperate test set ?,"I am dealing with text classification in rapidminer. I have seperate test and training splits. I applied Information Gain to a dataset using n-fold cross validation but i am confused on how to apply it on seperate test set ? Below is attached image 

In figure i have connected the word list output from first ""Process Documents From Files"" which is used for training to second ""Processed Documents From Files"" which is used for testing but i want to apply the reduced feature to the second ""Process Documents From Files"" which perhaps should be the one returned from ""Select By Weight"" (reduced dimensions) operator but it returns weights which i cannot provide to second ""Process Documents From Files"". I searched alot but did'nt managed to find anything which can satisfy my need ?

Is it really possible for Rapidminer to have seperate test/train splits and apply feature selection ?

Is there any way to convert these weights into word list ? Please don't say write in repository (i can't do this) ?

In such scenario when i have different test/train splits and needs to apply feature selection, how would i make sure that test/train splits have same dimension vectors ?

I am really trapped out at it, kindly help ...
",-1,-1,-1.0
20640963,Error in rapidminer.init(),"I'm new in integrating Rapid miner in Java applications and currently i'm having an exception in the rapidminer.init(). As far as i can understand its because od the repositories. But i don't know what to do. I did some research but i still cant resolve my problem. The exception is:

Dez 17, 2013 5:26:39 PM com.rapidminer.tools.ParameterService init
INFO: Reading configuration resource com/rapidminer/resources/rapidminerrc.
Dec 17, 2013 5:26:39 PM com.rapidminer.tools.I18N &lt;clinit&gt;
INFO: Set locale to en.
Dec 17, 2013 5:26:39 PM com.rapid_i.Launcher ensureRapidMinerHomeSet
INFO: Property rapidminer.home is not set. Guessing.
Dec 17, 2013 5:26:39 PM com.rapid_i.Launcher ensureRapidMinerHomeSet
INFO: Trying parent directory of 'C:\Documents and Settings\Geral\workspace\LinkMiningModule\Resources\RM5.3\launcher.jar'...gotcha!
Dec 17, 2013 5:26:39 PM com.rapid_i.Launcher ensureRapidMinerHomeSet
INFO: Trying parent directory of 'C:\Documents and Settings\Geral\workspace\LinkMiningModule\Resources\RM5.3\rapidminer.jar'...gotcha!
Dec 17, 2013 5:26:39 PM com.rapidminer.repository.RepositoryManager load
INFO: Cannot access file system in execution mode UNKNOWN. Not loading repositories.
Exception in thread ""main"" java.lang.NoClassDefFoundError: com/vlsolutions/swing/docking/ui/DockingUISettings
    at com.rapidminer.tools.plugin.Plugin.initAll(Plugin.java:945)
    at com.rapidminer.RapidMiner.init(RapidMiner.java:550)
    at DataMinning.RapidMinnerInteraction.&lt;init&gt;(RapidMinnerInteraction.java:26)
    at dataBaseHandling.GatheringInformationFromDB.&lt;init&gt;(GatheringInformationFromDB.java:61)
    at General.InitializeEverything.&lt;init&gt;(InitializeEverything.java:22)
    at General.Main.main(Main.java:12)
Caused by: java.lang.ClassNotFoundException: com.vlsolutions.swing.docking.ui.DockingUISettings
    at java.net.URLClassLoader$1.run(Unknown Source)
    at java.net.URLClassLoader$1.run(Unknown Source)
    at java.security.AccessController.doPrivileged(Native Method)
    at java.net.URLClassLoader.findClass(Unknown Source)
    at java.lang.ClassLoader.loadClass(Unknown Source)
    at sun.misc.Launcher$AppClassLoader.loadClass(Unknown Source)
    at java.lang.ClassLoader.loadClass(Unknown Source)
    ... 6 more


My code is very simple:

public RapidMinnerInteraction()
    {

             RapidMinerCommandLine.init();

              Process process = null;
            try {
                process = new Process(new File(""NeuralNetwork/NeuralNetworkProcess.rmp""));
                try {
                    process.run();
                } catch (OperatorException e) {
                    // TODO Auto-generated catch block
                    e.printStackTrace();
                }
            } catch (IOException e1) {
                // TODO Auto-generated catch block
                e1.printStackTrace();
            } catch (XMLException e1) {
                // TODO Auto-generated catch block
                e1.printStackTrace();
            }




    }


Any help would be awesome

Kind regards
",-1,-1,-1.0
20594642,Rapidminer/Netbeans Integration Error,"I am trying to load a ready rapidminer model through netbeans...The whole application seems to be running fine except when i get an error at this line of code:

IOContainer ioResult = process.run();
**ExampleSet resultSet = (ExampleSet) ioResult.getElementAt(0);**
ExampleTable mytable = resultSet.getExampleTable();


The error is this one...

com.rapidminer.Process run
INFO: Process C:\Users\Antonis\.RapidMiner5\repositories\Local Repository\yo.rmp      finished successfully after 0 s
**Exception in thread ""AWT-EventQueue-0"" java.lang.ClassCastException:        com.rapidminer.operator.learner.bayes.SimpleDistributionModel cannot be cast to   com.rapidminer.example.ExampleSet**


I don't know how to handle this...If you could please help me find a way to make it work...I am trying to fix it and i feel that i am sooo close...!!! thank you in advance for your ideas and time!!!
",1,-1,-1.0
23669023,Naive Bayes Results not Generating in RapidMiner,"I'm running a Naive Bayes process in RapidMiner on Fisher's Iris dataset.

My main process is as follows:


  Retrieve Iris, Set Role, Validation


The Validation subprocess is as follows:


  Training Set: Naive Bayes; Test Set: Apply Model, Performance


When I run the process, there are no results. I've never had such an issue before with RapidMiner and can't find anything on the issue when I Google it or search Stackoverflow.
",-1,-1,-1.0
23884817,how to write output from rapidminer to a txt file?,"i am using rapidminer 5.3.I took a small document which contains around three english sentences , tokenized it and filtered it with respect to the length of words.i want to write the output into a different word document.i tried using Write document utility but it is not working,it is simply writing the same original document into the new one.However when i write the output to the console,it gives me the expected answer.Something wrong with the write document utility.
Here is my process


  
    READ DOCUMENT --> TOKENIZE  -->  FILTER TOKENS --> WRITE DOCUMENT
  

",-1,-1,-1.0
24182402,R extension on RapidMiner,"I have installed rJava in R and the next step is to configure RapidMiner such that it can incorporate the R extension...The variables are set as:

R_HOME=/home/.../R-2.12.2
JAVA_HOME=/usr/lib/jvm/java-7-openjdk-amd64/jre

I have exported both of these to PATH as well as $R_HOME/bin in which I also copied the libR.so file which was originally in $R_HOME/lib

However when I try to configure RapidMiner with: java -jar rapidminer.jre
I am getting the following message in a window:


  R extension could not be initialized. Error while loading native R library. Please check PATH, R_HOME and JAVA_HOME environment variable settings.
  
  Reason:
  /home/username/R/x86_64-unknown-linux-gnu-library/2.12/rJava/jri/libjri.so: liR.so: cannot open shared object file: No such file or directory


The file /home/username/R/x86_64-unknown-linux-gnu-library/2.12/rJava/jri/libjri.so is definitely there...I have no idea what to do...please help!

I am running a 64-bit Ubuntu.

PS: I read in some posts that I should change my JAVA_HOME to $RAPIDMINER_HOME/jre, but there is no jre directory in my $RAPIDMINER home


  UPDATE: I reinstalled R and rJava again and before that I deleted a .RapidMiner5 file from my home and rebuilt the rapidminer directory again...this time when I start rapidminer.jar it doesn't show any error messages, instead it starts as if rJava has not been installed at all and shows no reaction!

",-1,-1,-1.0
