Id,Title,Body,RatingsSentiCR,RatingsGPT35,RatingsGPTFineTuned
17813427,NullPointerException in Eclipse itself,"I started working on a project recently and after I imported it in Eclipse (the usual way, File -> Import -> Existing Projects into Workspace) it started giving me this strange error. The project has a little red icon, like it is not configure properly, that is really bugging me.

The error below happens also when I click on Project Facets. When I try to click OK it alerts me with the usual java-style NullPointerException. Otherwise, the project works just fine. I'm using Eclipse Kepler.


",-1,-1,-1.0
17817714,how come an Eclipse plugin that targets Eclipse version 3.5 works with Juno but not Indigo or Kepler?,"I developed an Eclipse plugin using Juno (version 4.2) and specified in the plugin.xml file that it is supposed to target Eclipse version 3.5.

However, when I copy the jar file to the ""dropins"" folder of Eclipse Indigo (previous version) or Eclipse Kepler (current version), it is listed as an installed plugin, but doesn't load on startup.

Could it be that the particular instances of Kepler/Indigo that I tried the plugin on are missing at least one of the plugin's dependencies?
",-1,-1,-1.0
18571901,"Application ""org.eclipse.e4.ui.workbench.swt.E4Application"" could not be found in the registry","I have just moved from 4.2 to 4.3 (kepler). I was working on Eclipse RCP(OSGi framework) which was working fine with 4.2, but once i moved to Kepler- started getting 
below mentioned error while launching. Any kind of help is appreciated.

java.lang.RuntimeException: Application ""org.eclipse.e4.ui.workbench.swt.E4Application"" could not be found in the registry. The applications available are: org.eclipse.equinox.app.error.
at org.eclipse.equinox.internal.app.EclipseAppContainer.startDefaultApp(EclipseAppContainer.java:248)
at org.eclipse.equinox.internal.app.MainApplicationLauncher.run(MainApplicationLauncher.java:29)
at org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher.runApplication(EclipseAppLauncher.java:110)
at org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher.start(EclipseAppLauncher.java:79)
at org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:354)
at org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:181)
at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
at java.lang.reflect.Method.invoke(Method.java:597)
at org.eclipse.equinox.launcher.Main.invokeFramework(Main.java:636)
at org.eclipse.equinox.launcher.Main.basicRun(Main.java:591)
at org.eclipse.equinox.launcher.Main.run(Main.java:1450)
at org.eclipse.equinox.launcher.Main.main(Main.java:1426)

",1,-1,-1.0
18630141,Cannot install Cobertura plugin for Eclipse,"I am getting following error message when I tried to install cobertura plugin in eclipse kepler (java/j2ee version) through eclipse market place.

Cannot complete the install because one or more required items could
not be found.   Software being installed: eCobertura
0.9.8.201007202152 (ecobertura.feature.group 0.9.8.201007202152)
Missing requirement: eCobertura 0.9.8.201007202152
(ecobertura.feature.group 0.9.8.201007202152) requires 'org.junit4
0.0.0' but it could not be found

",-1,-1,-1.0
18712637,Not able to start hybris in debug mode,"When tying to start Hybris in debug mode using Eclipse Kepler showing error 

“Failed to connect to remote VM. Connection refused.
Connection refused: connect”


Even I  tried by changing the default port also

tomcat.debugjavaoptions=-Xdebug -Xnoagent -Xrunjdwp:transport=dt_socket,server=y,address=8000,suspend=n


but showing the same error. Any help/suggestion will be appreciated. 
",-1,-1,-1.0
18792896,"""No grammar constraints"" Eclipse Error?","I am trying to troubleshoot an XML validation problem I am having with Eclipse.

When I try to validate the xml against a specified schema, I instantly get a 


No grammar constraints (DTD or XML Schema) referenced in the document.


error. The XML schema I am trying to validate it against is located on a remote webserver. Some folk in my office are able to validate against it, whilst others are not. We are using the same xml. 

I have noticed that when validation successfully occurs, Eclipse takes a few minutes, presumably because it's searching for the schema online. Alas, when it fails to validate on my machine, the failure is instant; it's as if Eclipse isn't even trying to search online. 

I'm currently using Eclipse IDE JD (4.3 I think), Kepler release, but validation has been both successful and unsuccessful on Juno (3.8), again with the same xml. The machines that have successfully been able to validate were successful regardless of Eclipse version. Similarly, the machines that were not successful were so regardless of Eclipse version. 

I'm completely lost.
",-1,-1,-1.0
18985166,"eclipse kepler - An internal error occurred during: ""JSP Index Manager: Processing Resource Events"". java.lang.NullPointerException","I am getting the following error while starting eclipse Kepler.

An internal error occurred during: ""JSP Index Manager: Processing Resource Events"".
java.lang.NullPointerException

Do you know what can be the cause of this problem?

More details:

Severity: Error

Message: An internal error occurred during: ""JSP Index Manager: Processing Resource Events"".

Exception Stack Trace:

java.lang.NullPointerException
at org.eclipse.wst.sse.core.indexing.AbstractIndexManager$ResourceEventProcessingJob.run(AbstractIndexManager.java:1520)
at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)


Session Data:

eclipse.buildId=4.3.0.I20130605-2000
java.version=1.6.0_45
java.vendor=Sun Microsystems Inc.
BootLoader constants: OS=linux, ARCH=x86_64, WS=gtk, NL=en_US
Framework arguments:  -product org.eclipse.epp.package.jee.product
Command-line arguments:  -os linux -ws gtk -arch x86_64 -product org.eclipse.epp.package.jee.product

",-1,-1,-1.0
18453100,Ant not working in Eclipse Kepler (Java Virtual Machine Launcher - A Java Exception has occured),"I recently upgraded to Eclipse Kepler, and am having issues with Ant.  I am getting the Java Virtual Machine Launcher - A Java Exception has occurred error no matter which target I choose in my build files.

I tried reinstalling my JDK, and I still get the error.  I am running the 7u25 version of the JDK.  I have my JAVA_HOME environment variable set to C:\Progra~1\Java\jdk1.7.0_25, so I don't think this is the problem.  What else could be causing the problem?

EDIT: I also tested ant in the command line and it works just fine.  Is this a bug in Kepler?

EDIT 2: Here is the log of the errors:

org.eclipse.core.runtime.CoreException: Could not find one or more classes: ""org.apache.tools.ant.BuildLogger"". Please check the Ant classpath.
at org.eclipse.ant.core.AntRunner.problemLoadingClass(AntRunner.java:467)
at org.eclipse.ant.core.AntRunner.run(AntRunner.java:380)
at org.eclipse.ant.internal.launching.launchConfigurations.AntLaunchDelegate.runInSameVM(AntLaunchDelegate.java:307)
at org.eclipse.ant.internal.launching.launchConfigurations.AntLaunchDelegate.launch(AntLaunchDelegate.java:260)
at org.eclipse.debug.internal.core.LaunchConfiguration.launch(LaunchConfiguration.java:858)
at org.eclipse.debug.internal.core.LaunchConfiguration.launch(LaunchConfiguration.java:707)
at org.eclipse.debug.internal.core.LaunchConfiguration.launch(LaunchConfiguration.java:700)
at org.eclipse.core.externaltools.internal.model.ExternalToolBuilder.launchBuild(ExternalToolBuilder.java:181)
at org.eclipse.core.externaltools.internal.model.ExternalToolBuilder.doBuildBasedOnScope(ExternalToolBuilder.java:169)
at org.eclipse.core.externaltools.internal.model.ExternalToolBuilder.build(ExternalToolBuilder.java:88)
at org.eclipse.core.internal.events.BuildManager$2.run(BuildManager.java:726)
at org.eclipse.core.runtime.SafeRunner.run(SafeRunner.java:42)
at org.eclipse.core.internal.events.BuildManager.basicBuild(BuildManager.java:199)
at org.eclipse.core.internal.events.BuildManager.basicBuild(BuildManager.java:239)
at org.eclipse.core.internal.events.BuildManager$1.run(BuildManager.java:292)
at org.eclipse.core.runtime.SafeRunner.run(SafeRunner.java:42)
at org.eclipse.core.internal.events.BuildManager.basicBuild(BuildManager.java:295)
at org.eclipse.core.internal.events.BuildManager.basicBuildLoop(BuildManager.java:351)
at org.eclipse.core.internal.events.BuildManager.build(BuildManager.java:374)
at org.eclipse.core.internal.resources.Workspace.buildInternal(Workspace.java:514)
at org.eclipse.core.internal.resources.Workspace.build(Workspace.java:423)
at org.eclipse.debug.internal.core.LaunchConfiguration.launch(LaunchConfiguration.java:830)
at org.eclipse.debug.internal.core.LaunchConfiguration.launch(LaunchConfiguration.java:707)
at org.eclipse.debug.internal.ui.DebugUIPlugin.buildAndLaunch(DebugUIPlugin.java:1018)
at org.eclipse.debug.internal.ui.DebugUIPlugin$8.run(DebugUIPlugin.java:1222)
at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)

Caused by: java.lang.NoClassDefFoundError: org/apache/tools/ant/BuildLogger
at java.lang.Class.getDeclaredConstructors0(Native Method)
at java.lang.Class.privateGetDeclaredConstructors(Unknown Source)
at java.lang.Class.getConstructor0(Unknown Source)
at java.lang.Class.newInstance(Unknown Source)
at org.eclipse.ant.core.AntRunner.run(AntRunner.java:324)
... 24 more

Caused by: java.lang.ClassNotFoundException: org.apache.tools.ant.BuildLogger
at java.net.URLClassLoader$1.run(Unknown Source)
at java.net.URLClassLoader$1.run(Unknown Source)
at java.security.AccessController.doPrivileged(Native Method)
at java.net.URLClassLoader.findClass(Unknown Source)
at org.eclipse.ant.internal.core.AntClassLoader.findClass(AntClassLoader.java:54)
at java.lang.ClassLoader.loadClass(Unknown Source)
at java.lang.ClassLoader.loadClass(Unknown Source)
... 29 more

",-1,-1,-1.0
18383381,Eclipse menus disabled on OS X 10.9 Beta 6,"today I opened my eclipse as usual but I wasn't able to do anything. All menus except the preferences are grayed out, disabled.

I'm on a Mac Mavericks Beta 6 &amp; Eclipse Kepler

Do u have any hints for me? Restart of Eclipse or the complete mac didn't solve the problem


",-1,-1,-1.0
18351081,Eclipse: How to install uml2 Tools SDK in Eclipse 4.3 (kepler)?,"I have tried to install UML2 Tools SDK plugin according to this tutorial in Eclipse 4.3 (kepler) version. I am working with windows 7 OS. But i did't get the solution. will you help me?
",1,-1,-1.0
18344766,Maven to Eclipse (m2e) ignores compiler version setting in POM file in Kepler,"Many people have posted complaints that m2e resets their compiler settings to 1.5. The answer to these complaints is often to  set the source and target levels as shown as below:

&lt;plugins&gt;
    &lt;plugin&gt;
        &lt;inherited&gt;true&lt;/inherited&gt;
        &lt;groupId&gt;org.apache.maven.plugins&lt;/groupId&gt;
        &lt;artifactId&gt;maven-compiler-plugin&lt;/artifactId&gt;
        &lt;version&gt;3.1&lt;/version&gt;
        &lt;configuration&gt;
            &lt;source&gt;1.7&lt;/source&gt;
            &lt;target&gt;1.7&lt;/target&gt;
        &lt;/configuration&gt;
    &lt;/plugin&gt;
&lt;/plugins&gt;


I am using Eclipse Kepler which come with m2e built in, and this does not work for me. I've checked for updates to m2e and there are none. Every time I select Maven > Update Project, my compiler version gets set back to 1.5 and I have to open the project setting and reset it to 1.7.

Is there something else that needs to be done or is this a bug in m2e for Kepler?
",-1,-1,-1.0
18320303,eclipse 4.3 EE facet jpa 2.0 build error,"I'm trying Eclipse Kepler 4.3 EE

After open it over my old workspace, my project starts with an build error:

This project has the JPA facet, but no JPA project could be created. See the error log for more details.


This is the details:

eclipse.buildId=4.3.0.I20130605-2000
java.version=1.7.0_21
java.vendor=Oracle Corporation
BootLoader constants: OS=win32, ARCH=x86_64, WS=win32, NL=pt_BR
Framework arguments:  -product org.eclipse.epp.package.jee.product
Command-line arguments:  -data D:\JJW\srcWeb -os win32 -ws win32 -arch x86_64 -product org.eclipse.epp.package.jee.product

Error
Mon Aug 19 14:46:53 BRT 2013
null JPA platform: P/jjwxp-web

java.lang.IllegalArgumentException
    at org.eclipse.jpt.jpa.core.internal.InternalJpaProjectManager.buildJpaProject(InternalJpaProjectManager.java:643)
    at org.eclipse.jpt.jpa.core.internal.InternalJpaProjectManager.buildJpaProject(InternalJpaProjectManager.java:635)
    at org.eclipse.jpt.jpa.core.internal.InternalJpaProjectManager.buildJpaProject(InternalJpaProjectManager.java:628)
    at org.eclipse.jpt.jpa.core.internal.InternalJpaProjectManager.addJpaProject(InternalJpaProjectManager.java:609)
    at org.eclipse.jpt.jpa.core.internal.InternalJpaProjectManager.buildJpaProject_(InternalJpaProjectManager.java:312)
    at org.eclipse.jpt.jpa.core.internal.InternalJpaProjectManager$BuildJpaProjectCommand.execute(InternalJpaProjectManager.java:306)
    at org.eclipse.jpt.common.core.internal.utility.command.CommandJobCommandAdapter.execute(CommandJobCommandAdapter.java:50)
    at org.eclipse.jpt.common.core.internal.utility.command.JobCommandJob.run(JobCommandJob.java:42)
    at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)


Project facet: JPA 2.0

Persistence.xml

&lt;?xml version=""1.0"" encoding=""UTF-8""?&gt;
&lt;persistence version=""2.0""
    xmlns=""http://java.sun.com/xml/ns/persistence"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""
    xsi:schemaLocation=""http://java.sun.com/xml/ns/persistence http://java.sun.com/xml/ns/persistence/persistence_2_0.xsd""&gt;


    &lt;persistence-unit name=""jjwxp-web-unit""
        transaction-type=""RESOURCE_LOCAL""&gt;

        &lt;provider&gt;org.eclipse.persistence.jpa.PersistenceProvider&lt;/provider&gt;

        &lt;class&gt;br.com.jjw.jjwxp.web.model.Pais&lt;/class&gt;
        &lt;class&gt;br.com.jjw.jjwxp.web.model.Estado&lt;/class&gt;
        &lt;class&gt;br.com.jjw.jjwxp.web.model.Cidade&lt;/class&gt;
        &lt;class&gt;br.com.jjw.jjwxp.web.model.Usuario&lt;/class&gt;
        &lt;class&gt;br.com.jjw.jjwxp.web.model.Empresa&lt;/class&gt;
        &lt;class&gt;br.com.jjw.jjwxp.web.model.Pessoa&lt;/class&gt;
        &lt;class&gt;br.com.jjw.jjwxp.web.model.PessoaCliente&lt;/class&gt;
        &lt;class&gt;br.com.jjw.jjwxp.web.model.PessoaRepresentante&lt;/class&gt;
        &lt;class&gt;br.com.jjw.jjwxp.web.model.PessoaContato&lt;/class&gt;
        &lt;class&gt;br.com.jjw.jjwxp.web.model.ListaPrecos&lt;/class&gt;
        &lt;class&gt;br.com.jjw.jjwxp.web.model.ListaPrecosRepresentante&lt;/class&gt;
        &lt;class&gt;br.com.jjw.jjwxp.web.model.ListaPrecosColuna&lt;/class&gt;
        &lt;class&gt;br.com.jjw.jjwxp.web.model.ListaPrecosItem&lt;/class&gt;
        &lt;class&gt;br.com.jjw.jjwxp.web.model.Produto&lt;/class&gt;
        &lt;class&gt;br.com.jjw.jjwxp.web.model.ProdutoGrade&lt;/class&gt;
        &lt;class&gt;br.com.jjw.jjwxp.web.model.ProdutoEstoque&lt;/class&gt;
        &lt;class&gt;br.com.jjw.jjwxp.web.model.ProdutoCor&lt;/class&gt;
        &lt;class&gt;br.com.jjw.jjwxp.web.model.FaixaTamanho&lt;/class&gt;
        &lt;class&gt;br.com.jjw.jjwxp.web.model.GrupoProduto&lt;/class&gt;
        &lt;class&gt;br.com.jjw.jjwxp.web.model.Tamanho&lt;/class&gt;
        &lt;class&gt;br.com.jjw.jjwxp.web.model.Cor&lt;/class&gt;
        &lt;class&gt;br.com.jjw.jjwxp.web.model.ProdutoImagem&lt;/class&gt;
        &lt;class&gt;br.com.jjw.jjwxp.web.model.ProdutoCorImagem&lt;/class&gt;
        &lt;class&gt;br.com.jjw.jjwxp.web.model.PVE&lt;/class&gt;
        &lt;class&gt;br.com.jjw.jjwxp.web.model.PVEItem&lt;/class&gt;
        &lt;class&gt;br.com.jjw.jjwxp.web.model.PVEItemGrade&lt;/class&gt;
        &lt;class&gt;br.com.jjw.jjwxp.web.model.CondicaoPagamento&lt;/class&gt;
        &lt;class&gt;br.com.jjw.jjwxp.web.model.ModalidadeVenda&lt;/class&gt;
        &lt;class&gt;br.com.jjw.jjwxp.web.model.Moeda&lt;/class&gt;
        &lt;class&gt;br.com.jjw.jjwxp.web.model.ClassificacaoFiscal&lt;/class&gt;
        &lt;class&gt;br.com.jjw.jjwxp.web.model.ClassificacaoFiscalEmpresa&lt;/class&gt;
        &lt;class&gt;br.com.jjw.jjwxp.web.model.RepresentanteProduto&lt;/class&gt;
        &lt;class&gt;br.com.jjw.jjwxp.web.model.ModuloSistema&lt;/class&gt;


        &lt;shared-cache-mode&gt;NONE&lt;/shared-cache-mode&gt;

        &lt;properties&gt;
            &lt;property name=""eclipselink.ddl-generation"" value=""NONE"" /&gt;
            &lt;property name=""eclipselink.weaving"" value=""dynamic"" /&gt;

            &lt;property name=""eclipselink.logging.level"" value=""FINE"" /&gt;
            &lt;property name=""eclipselink.logging.logger""
                value=""org.eclipse.persistence.logging.CommonsLoggingSessionLog"" /&gt;
        &lt;/properties&gt;

    &lt;/persistence-unit&gt;

&lt;/persistence&gt;


Any ideas about what is happening ?
",-1,-1,-1.0
18253484,Overstriken and Ignored PyDev BreakPoints,"Suddenly breakpoints have stopped working in Eclipse PyDev. When I double click on the left margin in the code editor everything seems to work fine except that a blue diagonal overstrike appears on top of the break point symbol in the margin. Note that the overstrike is diagonal so it has nothing todo with the breakpoint being disabled. When I disable it I get yet another horizontal overstrike as usual. But when I run the code (with breakspoints enable) the debugger ignores all breakpoint still. The problem occurs on both Juno and Kepler. What is wrong?
",-1,-1,-1.0
18175138,Create an Aspect with AJDT in former Java Project,"I decided to handle a problem in a Java project with AOP, so I installed AJDT 2.2.3 in my Eclipse Kepler. Everything seemed to work fine, as I can create a new AspectJ project and create aspects and everything works as it should. Aspects are properly woven and execute as I expected. After that I tried to integrate AspectJ in my already existing Java project. I converted it by using Configure &gt; Convert to AspectJ Project. Still everything works fine, but when I come to the point of actually create an aspect in this project using the create aspect wizard, I encounter the folling error message:
Creation of element failed. See error log for more details. I can still finish the wizard, but the created aspect file looks different to the aspect files created in my first attempts in a AspectJ Project. 



If I edit the created file, the same aspect that worked in the first try in a original AspectJ Project don't seem to have any effect.

The log message (some lines in between omitted):

java.lang.reflect.InvocationTargetException
    at org.eclipse.jface.operation.ModalContext.run(ModalContext.java:421)
at org.eclipse.jface.wizard.WizardDialog.run(WizardDialog.java:1028)
at org.eclipse.jdt.internal.ui.wizards.NewElementWizard.performFinish(NewElementWizard.java:134)
...
at org.eclipse.equinox.launcher.Main.invokeFramework(Main.java:636)
at org.eclipse.equinox.launcher.Main.basicRun(Main.java:591)
at org.eclipse.equinox.launcher.Main.run(Main.java:1450)
Caused by: java.lang.NullPointerException
at org.eclipse.ajdt.internal.ui.wizards.AJNewTypeWizardPage.ajc$interMethod$org_eclipse_ajdt_internal_ui_wizards_AJNewTypeWizardPage$org_eclipse_ajdt_internal_ui_wizards_NewTypeWizardPage$createAJType(AJNewTypeWizardPage.aj:267)
at org.eclipse.ajdt.internal.ui.wizards.NewTypeWizardPage.ajc$interMethodDispatch2$org_eclipse_ajdt_internal_ui_wizards_AJNewTypeWizardPage$createAJType(NewTypeWizardPage.java:1)
at org.eclipse.ajdt.internal.ui.wizards.AJNewTypeWizardPage.ajc$interMethodDispatch1$org_eclipse_ajdt_internal_ui_wizards_AJNewTypeWizardPage$org_eclipse_ajdt_internal_ui_wizards_NewTypeWizardPage$createAJType(AJNewTypeWizardPage.aj)
...
org.eclipse.jdt.internal.core.JavaModelOperation.run(JavaModelOperation.java:728)
at org.eclipse.core.internal.resources.Workspace.run(Workspace.java:2345)
at org.eclipse.jdt.core.JavaCore.run(JavaCore.java:5331)
at org.eclipse.jdt.internal.ui.actions.WorkbenchRunnableAdapter.run(WorkbenchRunnableAdapter.java:106)
at org.eclipse.jface.operation.ModalContext$ModalContextThread.run(ModalContext.java:121)


Does anybody know what this error wants to tell me and what I can do to use aspects in my project?
",-1,-1,-1.0
