,Id,Title,Body,RatingsSentiCR,RatingsGPT35,RatingsGPTFineTuned,merged,topic
75,25490938,ADO.NET Execution Task - Parameter Mapping Failure (Teradata),"Recently the server that houses all of my SSIS packages was upgraded. This has caused a need for all of our existing packages that utalize an OLE DB connection to be migrated to an ADO.NET connection. One of the issues I am running into is that passing paramaters into the SQL Execution Task are no longer working. Even after following the instruction provided by micrtosfot here.

Before I start let me share my setup.







The SQL I am testing with is extremly simple. Even with such a simple statement I am receiving the following error message.



In the past if I ran into issues like this I would just set the SQL as a variable and through an expression update the parts of the statement that needs to be updated. However, the statement is over 4k characters long. Has anyone had this issue using an ADO.NET connection to teradata? If so, any suggestions on how to solve it. I have searched high/low on google w/o any luck. The most I have found is people asking the same question without any answers.

Thanks
",1,-1,-1.0,"Recently the server that houses all of my SSIS packages was upgraded. This has caused a need for all of our existing packages that utalize an OLE DB connection to be migrated to an ADO.NET connection. One of the issues I am running into is that passing paramaters into the SQL Execution Task are no longer working. Even after following the instruction provided by micrtosfot here.

Before I start let me share my setup.







The SQL I am testing with is extremly simple. Even with such a simple statement I am receiving the following error message.



In the past if I ran into issues like this I would just set the SQL as a variable and through an expression update the parts of the statement that needs to be updated. However, the statement is over 4k characters long. Has anyone had this issue using an ADO.NET connection to teradata? If so, any suggestions on how to solve it. I have searched high/low on google w/o any luck. The most I have found is people asking the same question without any answers.

Thanks
",3
76,25546298,Adding multiple columns with default value (Teradata),"I tried to search but I have not found anything. I am trying to add two columns to a table withe a default value (Teradata). I am trying with this statement

ALTER TABLE TEST 
add (DWH_Change_dt date  default CURRENT_DATE, dwh_create_dt date  default current_date);


This does not work with default clause. I get this error

Syntax error, expected something like a 'BETWEEN' keyword or an 'IN' keyword or a 'LIKE' keyword or a 'CONTAINS' keyword between the word 'DWH_Change_dt' and the 'date'

If I add one column at a time it works (without parenthesis). Anyone has any idea? What is wrong?

Thanks,
Umberto
",-1,-1,-1.0,"I tried to search but I have not found anything. I am trying to add two columns to a table withe a default value (Teradata). I am trying with this statement

ALTER TABLE TEST 
add (DWH_Change_dt date  default CURRENT_DATE, dwh_create_dt date  default current_date);


This does not work with default clause. I get this error

Syntax error, expected something like a 'BETWEEN' keyword or an 'IN' keyword or a 'LIKE' keyword or a 'CONTAINS' keyword between the word 'DWH_Change_dt' and the 'date'

If I add one column at a time it works (without parenthesis). Anyone has any idea? What is wrong?

Thanks,
Umberto
",3
77,25772560,Storing Japanese characters in Teradata,"I have a SSIS package that pushes data from a SQL database to a Teradata database.  In my SQL database, I have a particular table that stores Japanese characters, which are read in from a file (encoded in UTF 8 format).  The column that holds this data is of type ""nvarchar"".  Currently, I have no issues viewing the characters in SQL.  However, when I run my package these characters are displaying as junk in teradata.  Even if I do a simple insert with Japanese characters, I cannot view the data.  The column in teradata is of type varchar (CHARACTER SET UNICODE NOT CASESPECIFIC).  I know there is no nvarchar datatype in teradta. Any thoughts on how to store these characters?
",-1,-1,-1.0,"I have a SSIS package that pushes data from a SQL database to a Teradata database.  In my SQL database, I have a particular table that stores Japanese characters, which are read in from a file (encoded in UTF 8 format).  The column that holds this data is of type ""nvarchar"".  Currently, I have no issues viewing the characters in SQL.  However, when I run my package these characters are displaying as junk in teradata.  Even if I do a simple insert with Japanese characters, I cannot view the data.  The column in teradata is of type varchar (CHARACTER SET UNICODE NOT CASESPECIFIC).  I know there is no nvarchar datatype in teradta. Any thoughts on how to store these characters?
",3
78,26116911,Java to Teradata connectivity,"Iam trying to connect to Teradata using Java JDBC. I have giving the connection string, userid,password. 

But iam ending up with the error as 

""No Class definition error for Java/Sql/ParameterMetaData ""

I have tdgssconfig.jar, rt.jar and terajdbc4.jar in my classpath. Tried google/bing for the solutions, but in vain.

Any inputs/help would be highly appreciated.
",-1,-1,-1.0,"Iam trying to connect to Teradata using Java JDBC. I have giving the connection string, userid,password. 

But iam ending up with the error as 

""No Class definition error for Java/Sql/ParameterMetaData ""

I have tdgssconfig.jar, rt.jar and terajdbc4.jar in my classpath. Tried google/bing for the solutions, but in vain.

Any inputs/help would be highly appreciated.
",0
79,26363681,improve complex query in Teradata,"I would like to know how to get all the rows from table1 that have a matching row in table3.

Teh structure of the tables is:

table1:
k1 k2

table2:
k1 k2 t1 t2 date type

table3:
t1 t2 date status


The conditions are:


k1 and k2 have to match with the corresponding columns in table2.
In table2 I will only chek those rows where date='today' and type='a'.
That can return 0, 1 or many rows in table2.
Looking at t1 and t2 from table 2, I get the rows that match in table3.
If in table3 date='today' and status='ok', I will return the original row from table1, this is, k1 and k2.


How can I do this query (inner joins, exists, whatever) having into account that the three tables have millions of rows, so it must be as optimal as possible?

I have the query, which is right for sure, but they are too many conditions for Teradata to come with the answer. Too many joins, I think.
",0,-1,-1.0,"I would like to know how to get all the rows from table1 that have a matching row in table3.

Teh structure of the tables is:

table1:
k1 k2

table2:
k1 k2 t1 t2 date type

table3:
t1 t2 date status


The conditions are:


k1 and k2 have to match with the corresponding columns in table2.
In table2 I will only chek those rows where date='today' and type='a'.
That can return 0, 1 or many rows in table2.
Looking at t1 and t2 from table 2, I get the rows that match in table3.
If in table3 date='today' and status='ok', I will return the original row from table1, this is, k1 and k2.


How can I do this query (inner joins, exists, whatever) having into account that the three tables have millions of rows, so it must be as optimal as possible?

I have the query, which is right for sure, but they are too many conditions for Teradata to come with the answer. Too many joins, I think.
",3
80,26723342,Unable to connect to teradata from Linux,"I have installed teradata in Linux box and made odbc.ini file settings 

but when I tried to connect to the Teradata I am getting below error 

/opt/teradata/client/14.10/odbc_64/bin/tdxodbc: /usr/lib64/libodbc.so: no versio
n information available (required by /opt/teradata/client/14.10/odbc_64/bin/tdxo
dbc)

Enter Data Source Name: TD_ODBC

Enter UserID: XXXXXXXXX

Enter Password:


Connecting with SQLConnect(DSN=TD_ODBC,UID=****,PWD=*)...

adhoc: SQLError() couldn't find text, RC=100


ODBC connection closed.

can some body help me out why I am getting this error 
",-1,-1,-1.0,"I have installed teradata in Linux box and made odbc.ini file settings 

but when I tried to connect to the Teradata I am getting below error 

/opt/teradata/client/14.10/odbc_64/bin/tdxodbc: /usr/lib64/libodbc.so: no versio
n information available (required by /opt/teradata/client/14.10/odbc_64/bin/tdxo
dbc)

Enter Data Source Name: TD_ODBC

Enter UserID: XXXXXXXXX

Enter Password:


Connecting with SQLConnect(DSN=TD_ODBC,UID=****,PWD=*)...

adhoc: SQLError() couldn't find text, RC=100


ODBC connection closed.

can some body help me out why I am getting this error 
",1
81,27042276,Optimize query Teradata,"I would appreciate it if you can help me with a problem that i have.
I have this join condition :

SELECT *
FROM    
T1_STAGING.(first_table) AS STG 
JOIN T1_STAGING.(second_table) AS B
    ON 
    (
            STG.DLOF_ID_NO=B.DLOF_ID_NO_RU
    )


This simple join is taking too long to finish, more than 20 minutes. The data of each table is less than 600,000K data. i tried the following things :

I took statistics on each table. 
I changed the columns to be PRIMARY INDEX. 
I created JOIN INDEX for the second table but still nothing! 
The query never ends it takes 20 mins ++. This seems to be data distribution problem in the second table, but i can't do anything with the data. 
Please bear in mind that if i join my first_table with any other it takes only seconds. 

Can you give me a suggestion to try? I need to optimize it for better performance.

Here is the explain of TERADATA:
Explain SEL *
FROM
    T1_STAGING.DLS_DLO_OWS_STAGE_STG AS STG 
    JOIN T1_STAGING.DLS_ACQUISITION_STG AS B
        ON 
        (
                STG.DLOF_ID_NO=B.DLOF_ID_NO_RU
        )

1) First, we lock a distinct T1_STAGING.""pseudo table"" for read on a
     RowHash to prevent global deadlock for T1_STAGING.STG.
  2) Next, we lock a distinct T1_STAGING.""pseudo table"" for read on a
     RowHash to prevent global deadlock for T1_STAGING.B.
  3) We lock T1_STAGING.STG for read, and we lock T1_STAGING.B for read.
  4) We execute the following steps in parallel.
       1) We do an all-AMPs RETRIEVE step from T1_STAGING.B by way of
          an all-rows scan with no residual conditions split into Spool
          2 (all_amps) with a condition of (""DLOF_ID_NO_RU IN (:)"") to
          qualify skewed rows and Spool 3 (all_amps) with a condition
          of (""DLOF_ID_NO_RU IN (:)"") to qualify rows matching skewed
          rows of the skewed relation and Spool 4 (all_amps) with
          remaining rows fanned out into 2 hash join partitions.  Spool
          2 is built locally on the AMPs.  Then we do a SORT to order
          Spool 2 by row hash.  The size of Spool 2 is estimated with
          high confidence to be 303 rows.  Spool 3 is built locally on
          the AMPs.  The size of Spool 3 is estimated with high
          confidence to be 4,710 rows.  Spool 4 is redistributed by
          hash code to all AMPs.  The size of Spool 4 is estimated with
          high confidence to be 97,742 rows.  The estimated time for
          this step is 1.27 seconds.
       2) We do an all-AMPs RETRIEVE step from T1_STAGING.STG by way of
          an all-rows scan with no residual conditions split into Spool
          6 (all_amps) with a condition of (""DLOF_ID_NO IN (:)"") to
          qualify skewed rows and Spool 5 (all_amps) with a condition
          of (""DLOF_ID_NO IN (:)"") to qualify rows matching skewed
          rows of the skewed relation and Spool 7 (all_amps) with
          remaining rows fanned out into 2 hash join partitions.  Spool
          6 is built locally on the AMPs.  The size of Spool 6 is
          estimated with high confidence to be 21,587 rows.  Spool 5 is
          built locally on the AMPs.  The size of Spool 5 is estimated
          with high confidence to be 7 rows.  Spool 7 is redistributed
          by hash code to all AMPs.  The size of Spool 7 is estimated
          with high confidence to be 301,682 rows.  The estimated time
          for this step is 4.20 seconds.
  5) We execute the following steps in parallel.
       1) We do an all-AMPs RETRIEVE step from Spool 5 (Last Use) by
          way of an all-rows scan into Spool 8 (all_amps), which is
          duplicated on all AMPs.  Then we do a SORT to order Spool 8
          by the hash code of (T1_STAGING.STG.DLOF_ID_NO).  The size of
          Spool 8 is estimated with high confidence to be 336 rows (
          640,080 bytes).  The estimated time for this step is 0.01
          seconds.
       2) We do an all-AMPs RETRIEVE step from Spool 3 (Last Use) by
          way of an all-rows scan into Spool 9 (all_amps), which is
          duplicated on all AMPs.  The result spool file will not be
          cached in memory.  The size of Spool 9 is estimated with high
          confidence to be 226,080 rows (391,796,640 bytes).  The
          estimated time for this step is 1.05 seconds.
  6) We do an all-AMPs JOIN step from Spool 8 (Last Use) by way of a
     RowHash match scan, which is joined to Spool 2 (Last Use) by way
     of a RowHash match scan.  Spool 8 and Spool 2 are joined using a
     merge join, with a join condition of (""DLOF_ID_NO = DLOF_ID_NO_RU"").
     The result goes into Spool 1 (group_amps), which is built locally
     on the AMPs.  The result spool file will not be cached in memory.
     The size of Spool 1 is estimated with low confidence to be 2,121
     rows (11,491,578 bytes).  The estimated time for this step is 0.03
     seconds.
  7) We do an all-AMPs JOIN step from Spool 6 (Last Use) by way of an
     all-rows scan, which is joined to Spool 9 (Last Use) by way of an
     all-rows scan.  Spool 6 and Spool 9 are joined using a single
     partition hash join, with a join condition of (""DLOF_ID_NO =
     DLOF_ID_NO_RU"").  The result goes into Spool 1 (group_amps), which
     is built locally on the AMPs.  The result spool file will not be
     cached in memory.  The size of Spool 1 is estimated with low
     confidence to be 9,243,161 rows (50,079,446,298 bytes).  The
     estimated time for this step is 0.60 seconds.
  8) We do an all-AMPs JOIN step from Spool 4 (Last Use) by way of an
     all-rows scan, which is joined to Spool 7 (Last Use) by way of an
     all-rows scan.  Spool 4 and Spool 7 are joined using a hash join
     of 2 partitions, with a join condition of (""DLOF_ID_NO =
     DLOF_ID_NO_RU"").  The result goes into Spool 1 (group_amps), which
     is built locally on the AMPs.  The result spool file will not be
     cached in memory.  The size of Spool 1 is estimated with low
     confidence to be 731,525 rows (3,963,402,450 bytes).  The
     estimated time for this step is 0.96 seconds.
  9) Finally, we send out an END TRANSACTION step to all AMPs involved
     in processing the request.
  -> The contents of Spool 1 are sent back to the user as the result of
     statement 1.  The total estimated time is 6.84 seconds.
",1,-1,-1.0,"I would appreciate it if you can help me with a problem that i have.
I have this join condition :

SELECT *
FROM    
T1_STAGING.(first_table) AS STG 
JOIN T1_STAGING.(second_table) AS B
    ON 
    (
            STG.DLOF_ID_NO=B.DLOF_ID_NO_RU
    )


This simple join is taking too long to finish, more than 20 minutes. The data of each table is less than 600,000K data. i tried the following things :

I took statistics on each table. 
I changed the columns to be PRIMARY INDEX. 
I created JOIN INDEX for the second table but still nothing! 
The query never ends it takes 20 mins ++. This seems to be data distribution problem in the second table, but i can't do anything with the data. 
Please bear in mind that if i join my first_table with any other it takes only seconds. 

Can you give me a suggestion to try? I need to optimize it for better performance.

Here is the explain of TERADATA:
Explain SEL *
FROM
    T1_STAGING.DLS_DLO_OWS_STAGE_STG AS STG 
    JOIN T1_STAGING.DLS_ACQUISITION_STG AS B
        ON 
        (
                STG.DLOF_ID_NO=B.DLOF_ID_NO_RU
        )

1) First, we lock a distinct T1_STAGING.""pseudo table"" for read on a
     RowHash to prevent global deadlock for T1_STAGING.STG.
  2) Next, we lock a distinct T1_STAGING.""pseudo table"" for read on a
     RowHash to prevent global deadlock for T1_STAGING.B.
  3) We lock T1_STAGING.STG for read, and we lock T1_STAGING.B for read.
  4) We execute the following steps in parallel.
       1) We do an all-AMPs RETRIEVE step from T1_STAGING.B by way of
          an all-rows scan with no residual conditions split into Spool
          2 (all_amps) with a condition of (""DLOF_ID_NO_RU IN (:)"") to
          qualify skewed rows and Spool 3 (all_amps) with a condition
          of (""DLOF_ID_NO_RU IN (:)"") to qualify rows matching skewed
          rows of the skewed relation and Spool 4 (all_amps) with
          remaining rows fanned out into 2 hash join partitions.  Spool
          2 is built locally on the AMPs.  Then we do a SORT to order
          Spool 2 by row hash.  The size of Spool 2 is estimated with
          high confidence to be 303 rows.  Spool 3 is built locally on
          the AMPs.  The size of Spool 3 is estimated with high
          confidence to be 4,710 rows.  Spool 4 is redistributed by
          hash code to all AMPs.  The size of Spool 4 is estimated with
          high confidence to be 97,742 rows.  The estimated time for
          this step is 1.27 seconds.
       2) We do an all-AMPs RETRIEVE step from T1_STAGING.STG by way of
          an all-rows scan with no residual conditions split into Spool
          6 (all_amps) with a condition of (""DLOF_ID_NO IN (:)"") to
          qualify skewed rows and Spool 5 (all_amps) with a condition
          of (""DLOF_ID_NO IN (:)"") to qualify rows matching skewed
          rows of the skewed relation and Spool 7 (all_amps) with
          remaining rows fanned out into 2 hash join partitions.  Spool
          6 is built locally on the AMPs.  The size of Spool 6 is
          estimated with high confidence to be 21,587 rows.  Spool 5 is
          built locally on the AMPs.  The size of Spool 5 is estimated
          with high confidence to be 7 rows.  Spool 7 is redistributed
          by hash code to all AMPs.  The size of Spool 7 is estimated
          with high confidence to be 301,682 rows.  The estimated time
          for this step is 4.20 seconds.
  5) We execute the following steps in parallel.
       1) We do an all-AMPs RETRIEVE step from Spool 5 (Last Use) by
          way of an all-rows scan into Spool 8 (all_amps), which is
          duplicated on all AMPs.  Then we do a SORT to order Spool 8
          by the hash code of (T1_STAGING.STG.DLOF_ID_NO).  The size of
          Spool 8 is estimated with high confidence to be 336 rows (
          640,080 bytes).  The estimated time for this step is 0.01
          seconds.
       2) We do an all-AMPs RETRIEVE step from Spool 3 (Last Use) by
          way of an all-rows scan into Spool 9 (all_amps), which is
          duplicated on all AMPs.  The result spool file will not be
          cached in memory.  The size of Spool 9 is estimated with high
          confidence to be 226,080 rows (391,796,640 bytes).  The
          estimated time for this step is 1.05 seconds.
  6) We do an all-AMPs JOIN step from Spool 8 (Last Use) by way of a
     RowHash match scan, which is joined to Spool 2 (Last Use) by way
     of a RowHash match scan.  Spool 8 and Spool 2 are joined using a
     merge join, with a join condition of (""DLOF_ID_NO = DLOF_ID_NO_RU"").
     The result goes into Spool 1 (group_amps), which is built locally
     on the AMPs.  The result spool file will not be cached in memory.
     The size of Spool 1 is estimated with low confidence to be 2,121
     rows (11,491,578 bytes).  The estimated time for this step is 0.03
     seconds.
  7) We do an all-AMPs JOIN step from Spool 6 (Last Use) by way of an
     all-rows scan, which is joined to Spool 9 (Last Use) by way of an
     all-rows scan.  Spool 6 and Spool 9 are joined using a single
     partition hash join, with a join condition of (""DLOF_ID_NO =
     DLOF_ID_NO_RU"").  The result goes into Spool 1 (group_amps), which
     is built locally on the AMPs.  The result spool file will not be
     cached in memory.  The size of Spool 1 is estimated with low
     confidence to be 9,243,161 rows (50,079,446,298 bytes).  The
     estimated time for this step is 0.60 seconds.
  8) We do an all-AMPs JOIN step from Spool 4 (Last Use) by way of an
     all-rows scan, which is joined to Spool 7 (Last Use) by way of an
     all-rows scan.  Spool 4 and Spool 7 are joined using a hash join
     of 2 partitions, with a join condition of (""DLOF_ID_NO =
     DLOF_ID_NO_RU"").  The result goes into Spool 1 (group_amps), which
     is built locally on the AMPs.  The result spool file will not be
     cached in memory.  The size of Spool 1 is estimated with low
     confidence to be 731,525 rows (3,963,402,450 bytes).  The
     estimated time for this step is 0.96 seconds.
  9) Finally, we send out an END TRANSACTION step to all AMPs involved
     in processing the request.
  -> The contents of Spool 1 are sent back to the user as the result of
     statement 1.  The total estimated time is 6.84 seconds.
",4
82,27049104,select update in teradata Syntax Error,"I am attempting to update one table with values from another in Teradata using an update from clause:

update p84
set p84.ACCOUNT_NME = p92.GL_ACCOUNT_NUM
from D_FAR_SBXD.T_FSM_ACCOUNT_DIMENSION p84
full outer join D_FAR_SBXD.T_FSM_ACCOUNT p92 on p84.ACCOUNT_NME = p92.ACCOUNT_NME
where p92.ACCOUNT_TREE_NME='ACCT_OLAP_GAAP' 
and p84.ACCOUNT_NME is not null
and p92.GL_ACCOUNT_NUM &lt;&gt; '999999'
and p92.GL_ACCOUNT_NUM &lt;&gt; 'M99999'


I have an error: [Teradata][ODBC Teradata Driver][Teradata Database] Syntax error: expected something between the word 'GL_ACCOUNT_NUM' and the 'from' keyword. (42000,-3706)

What am I missing?
",-1,-1,-1.0,"I am attempting to update one table with values from another in Teradata using an update from clause:

update p84
set p84.ACCOUNT_NME = p92.GL_ACCOUNT_NUM
from D_FAR_SBXD.T_FSM_ACCOUNT_DIMENSION p84
full outer join D_FAR_SBXD.T_FSM_ACCOUNT p92 on p84.ACCOUNT_NME = p92.ACCOUNT_NME
where p92.ACCOUNT_TREE_NME='ACCT_OLAP_GAAP' 
and p84.ACCOUNT_NME is not null
and p92.GL_ACCOUNT_NUM &lt;&gt; '999999'
and p92.GL_ACCOUNT_NUM &lt;&gt; 'M99999'


I have an error: [Teradata][ODBC Teradata Driver][Teradata Database] Syntax error: expected something between the word 'GL_ACCOUNT_NUM' and the 'from' keyword. (42000,-3706)

What am I missing?
",3
83,27054613,Usage of REGEXP_SIMILAR in Teradata,"I'm working on Teradata and trying to use REGEXP_SIMILAR function.

 *** Teradata Database Release is 14.10.03.10                   
 *** Teradata Database Version is 14.10.03.06  


Here's my sample data.

create table test_table(
    test_col varchar(20)
);

insert into test_table values('lorem');
insert into test_table values('984kd');
insert into test_table values('ier7j');
insert into test_table values('34535');
insert into test_table values('lore9');
insert into test_table values(' 09sd');


I want to see the records which start with a number.

select test_col, regexp_similar(test_col, '^\d+','i')
from test_table;

test_col              regexp_similar(test_col,'^\d+','i')
--------------------  -----------------------------------
lore9                                                   0
lorem                                                   0
 09sd                                                   0
ier7j                                                   0
984kd                                                   0
34535                                                   1


But, the above query shows a match only for '34535' row and not for '984kd'. Seems like ^ character(also $) don't have the desired effect.

Isn't REGEXP_SIMILAR similar to REGEXP_LIKE of Oracle?

Can someone explain why is this happening and how to solve this. 
",1,-1,-1.0,"I'm working on Teradata and trying to use REGEXP_SIMILAR function.

 *** Teradata Database Release is 14.10.03.10                   
 *** Teradata Database Version is 14.10.03.06  


Here's my sample data.

create table test_table(
    test_col varchar(20)
);

insert into test_table values('lorem');
insert into test_table values('984kd');
insert into test_table values('ier7j');
insert into test_table values('34535');
insert into test_table values('lore9');
insert into test_table values(' 09sd');


I want to see the records which start with a number.

select test_col, regexp_similar(test_col, '^\d+','i')
from test_table;

test_col              regexp_similar(test_col,'^\d+','i')
--------------------  -----------------------------------
lore9                                                   0
lorem                                                   0
 09sd                                                   0
ier7j                                                   0
984kd                                                   0
34535                                                   1


But, the above query shows a match only for '34535' row and not for '984kd'. Seems like ^ character(also $) don't have the desired effect.

Isn't REGEXP_SIMILAR similar to REGEXP_LIKE of Oracle?

Can someone explain why is this happening and how to solve this. 
",3
84,27237389,Connecting to Teradata with Perl and undefined symbol: DBCHINI,"i am having issues trying to get perl to connect to Teradata. I have installed the Teradata DBD from CPAN as well as the teradata utilities required. however when i attempt to run a perl script i get the following error:

/usr/local/bin/perl: symbol lookup error: /usr/local/lib64/perl5/auto/DBD/Teradata     /Cli/Cli.so: undefined symbol: DBCHINI


thinking that this was an issue with paths and what appears to be an issue with Teradata drivers looking in the 32 bit directories i updated the following paths:

export ODBCINI=/opt/teradata/client/14.00/odbc_64/odbc.ini 
export NLSPATH=/opt/teradata/client/14.00/odbc_64/msg/%N.cat 
export LD_LIBRARY_PATH=/opt/teradata/client/14.00/odbc_64/lib
export ODBC_HOME=/opt/teradata/client/14.00/odbc_64


however it did not resolve the issue. This is installed on a 64bit RHEL and i am using Perl v5.10.1 
",-1,-1,-1.0,"i am having issues trying to get perl to connect to Teradata. I have installed the Teradata DBD from CPAN as well as the teradata utilities required. however when i attempt to run a perl script i get the following error:

/usr/local/bin/perl: symbol lookup error: /usr/local/lib64/perl5/auto/DBD/Teradata     /Cli/Cli.so: undefined symbol: DBCHINI


thinking that this was an issue with paths and what appears to be an issue with Teradata drivers looking in the 32 bit directories i updated the following paths:

export ODBCINI=/opt/teradata/client/14.00/odbc_64/odbc.ini 
export NLSPATH=/opt/teradata/client/14.00/odbc_64/msg/%N.cat 
export LD_LIBRARY_PATH=/opt/teradata/client/14.00/odbc_64/lib
export ODBC_HOME=/opt/teradata/client/14.00/odbc_64


however it did not resolve the issue. This is installed on a 64bit RHEL and i am using Perl v5.10.1 
",1
85,27605820,Teradata - SQL SECURITY CREATOR,"I am using the SQL SECURITY CREATOR stored proc hint to create a stored proc (logged in as DBC), but when I execute the proc as another user it appears that it does not have sufficient priveleges.

The idea (long term) is that the database names will be dynamic parameters passed into the proc - so tell me to just add the needed permissions.  This has to work at runtime.  I just hardcoded everything to demonstrate the crux of the problem.

Teradata 13.10 (VMWare test machine).

--Logged in as DBC
CREATE DATABASE dbAlpha FROM SYSDBA AS PERMANENT = 100;
CREATE DATABASE dbBravo FROM SYSDBA AS PERMANENT = 0;
CREATE DATABASE dbCharlie_Proc FROM SYSDBA AS PERMANENT = 200000;

GRANT CREATE PROCEDURE ON dbCharlie_Proc TO DBC;

Replace Procedure dbCharlie_Proc.GiveSpace (
    )
SQL SECURITY CREATOR --The stored proc will run under the security context of the     user     that created it - DBC in this case
--When you specify SQL SECURITY CREATOR, Teradata Database verifies and applies the privileges of the user who created the procedure.
BEGIN 
    DECLARE strSQL VARCHAR(8000);
    SET strSQL = 'CREATE DATABASE dbDelta_temp from SYSDBA as PERMANENT = 5';
    EXECUTE IMMEDIATE strSQL;
    SET strSQL = 'Give dbDelta_temp to dbBravo';
    EXECUTE IMMEDIATE strSQL;
    SET strSQL = 'drop database dbDelta_temp';
    EXECUTE IMMEDIATE strSQL;
End;

CALL dbCharlie_Proc.GiveSpace();


Gives me this error:

GIVESPACE:The user does not have DROP DATABASE access to database dbDelta_temp. (3524)
",-1,-1,-1.0,"I am using the SQL SECURITY CREATOR stored proc hint to create a stored proc (logged in as DBC), but when I execute the proc as another user it appears that it does not have sufficient priveleges.

The idea (long term) is that the database names will be dynamic parameters passed into the proc - so tell me to just add the needed permissions.  This has to work at runtime.  I just hardcoded everything to demonstrate the crux of the problem.

Teradata 13.10 (VMWare test machine).

--Logged in as DBC
CREATE DATABASE dbAlpha FROM SYSDBA AS PERMANENT = 100;
CREATE DATABASE dbBravo FROM SYSDBA AS PERMANENT = 0;
CREATE DATABASE dbCharlie_Proc FROM SYSDBA AS PERMANENT = 200000;

GRANT CREATE PROCEDURE ON dbCharlie_Proc TO DBC;

Replace Procedure dbCharlie_Proc.GiveSpace (
    )
SQL SECURITY CREATOR --The stored proc will run under the security context of the     user     that created it - DBC in this case
--When you specify SQL SECURITY CREATOR, Teradata Database verifies and applies the privileges of the user who created the procedure.
BEGIN 
    DECLARE strSQL VARCHAR(8000);
    SET strSQL = 'CREATE DATABASE dbDelta_temp from SYSDBA as PERMANENT = 5';
    EXECUTE IMMEDIATE strSQL;
    SET strSQL = 'Give dbDelta_temp to dbBravo';
    EXECUTE IMMEDIATE strSQL;
    SET strSQL = 'drop database dbDelta_temp';
    EXECUTE IMMEDIATE strSQL;
End;

CALL dbCharlie_Proc.GiveSpace();


Gives me this error:

GIVESPACE:The user does not have DROP DATABASE access to database dbDelta_temp. (3524)
",3
86,27699296,Teradata INSTR in UNIX SHELL,"INSTR and SUBSTRING are not working in SHELL SCRIPT
Hi
Iam Using INSTR and SUBSTRING in UNIX shell script. They are working in Teradata sql assistant but they both are not working in UNIX SHELL SCRIPT.
I changed SUBSTRING to SUBSTR and it worked. But i still have problem with INSTR. Can any one help me out.
Example :
select
case when  SubRegion like '%REGION%' then SubRegion  else SubRegion || ' '
|| 'REGION' end REGION_NAME,
SUBSTR(nodes  FROM instr(nodes,'-',1,1)+1 for instr(nodes,'-',1,1)-1) AS node,
SgSpeed,
SgUtil,
PortCount,
CAST(WeekEndingDate as DATE) WEEKENDINGDATE
FROM RNL_VIEWS.WT_CmtsSgUtil
WHERE instr(nodes,'-') &gt; 0
and WeekEndingDate =  '2014-12-06'
ERROR:
SUBSTR(nodes  FROM instr(nodes,'-',1,1)+1 for instr(nodes,'-',1,1)-1) AS n
ode,
               $

*** Failure 3706 Syntax error: expected something between the word 'nodes'
and the 'FROM' keyword.
            Statement# 1, Info =582 

*** Total elapsed time was 1 second.
Thanks
Naveen
",-1,-1,-1.0,"INSTR and SUBSTRING are not working in SHELL SCRIPT
Hi
Iam Using INSTR and SUBSTRING in UNIX shell script. They are working in Teradata sql assistant but they both are not working in UNIX SHELL SCRIPT.
I changed SUBSTRING to SUBSTR and it worked. But i still have problem with INSTR. Can any one help me out.
Example :
select
case when  SubRegion like '%REGION%' then SubRegion  else SubRegion || ' '
|| 'REGION' end REGION_NAME,
SUBSTR(nodes  FROM instr(nodes,'-',1,1)+1 for instr(nodes,'-',1,1)-1) AS node,
SgSpeed,
SgUtil,
PortCount,
CAST(WeekEndingDate as DATE) WEEKENDINGDATE
FROM RNL_VIEWS.WT_CmtsSgUtil
WHERE instr(nodes,'-') &gt; 0
and WeekEndingDate =  '2014-12-06'
ERROR:
SUBSTR(nodes  FROM instr(nodes,'-',1,1)+1 for instr(nodes,'-',1,1)-1) AS n
ode,
               $

*** Failure 3706 Syntax error: expected something between the word 'nodes'
and the 'FROM' keyword.
            Statement# 1, Info =582 

*** Total elapsed time was 1 second.
Thanks
Naveen
",3
87,28326804,How to format a date as part of a string in Teradata?,"I'm trying to derive a filename in Teradata.

The format should be like this:


  X_&lt;YYYYMMDDHHMI&gt;_Y.dat


This is how I'm trying to achieve it: 


  'X_' || CAST(CURRENT_TIMESTAMP(FORMAT 'YYYYMMDDHHMI') (CHAR (12)) AS VARCHAR(50))   || '_Y.dat'


But I keep getting a bunch of syntax errors.

Any idea on how to achieve this?
",-1,-1,-1.0,"I'm trying to derive a filename in Teradata.

The format should be like this:


  X_&lt;YYYYMMDDHHMI&gt;_Y.dat


This is how I'm trying to achieve it: 


  'X_' || CAST(CURRENT_TIMESTAMP(FORMAT 'YYYYMMDDHHMI') (CHAR (12)) AS VARCHAR(50))   || '_Y.dat'


But I keep getting a bunch of syntax errors.

Any idea on how to achieve this?
",3
