Id,Title,Body,RatingsSentiCR,RatingsGPT35,RatingsGPTFineTuned
40510437,Docker swarm mode load balancing not working as described,"Update

I believe the culprit is the master who does not appear to be listening on port 7946. netstat shows that 7946 is listening on the nodes, but not the master. When I check the syslogs for the nodes I see the following error

level=error msg=""Failed to join memberlist [10.0.0.12] on retry: 1 error(s) occurred:\n\n* Failed to join 10.0.0.12: dial tcp 10.0.0.12:7946: getsockopt: connection refused""


Original Post

I am running a three node Swarm Mode cluster in AWS; one master and two workers. This is swarm mode not to be confused with docker swarm from pre 1.12. 

I created all of the services with docker-machine. Each machine is running Ubuntu 15.10 with Docker 1.12.3.

Linux swarm-master-01 4.2.0-42-generic #49-Ubuntu SMP Tue Jun 28 21:26:26 UTC 2016 x86_64 x86_64 x86_64 GNU/Linux


Using the master node I have created a service with the following

docker service create --replicas 1 --name myapp -p 3000 myapp


When I run docker service ps myapp I get the following output

ID                         NAME     IMAGE         NODE             DESIRED STATE  CURRENT STATE            ERROR
02awst8p9pezgpkfzqgz8z79t  myapp.1  myapp:latest  swarm-node-01    Running        Running 19 minutes ago


The running task is deployed to swarm-node-01.

I checked the auto-selected port which was published publicly

$ docker service inspect myapp | jq .[].Endpoint.Ports[].PublishedPort
30000


According to the documentation:


  External components, such as cloud load balancers, can access the service on the PublishedPort of any node in the cluster whether or not the node is currently running the task for the service. All nodes in the swarm route ingress connections to a running task instance.


But when I try to curl the nodes who do not have the task running I'm getting connection refused. 

$ curl $(docker-machine ip swarm-node-01):30000/stats
{""uptime"":""2016-11-09T14:48:35Z"",""requestCount"":7,""statuses"":{""200"":7},""pid"":1,""open_db_conns"":0}

$ curl $(docker-machine ip swarm-node-02):30000/stats
curl: (7) Failed to connect to [the IP] port 30000: Connection refused


note: I scrubbed the IP of node-02



My Troubleshooting:


The nodes are both properly connected to the swarm
Scaling the service up to 5 (which inherently deploys the task to every node) makes curl work on every node, because the task is deployed to every node. 


UPDATE 1

I initialized the swarm with 

docker swarm init --advertise-addr 10.0.0.12:2377 --listen-addr 10.0.0.12:2377


I checked the syslogs from the nodes and I'm seeing the following errors

level=error msg=""Failed to join memberlist [10.0.0.12] on retry: 1 error(s) occurred:\n\n* Failed to join 10.0.0.12: dial tcp 10.0.0.12:7946: getsockopt: connection refused""


I checked to see if the ingress port was listening and it doesn't seem to be

ubuntu@swarm-master-01:~$ sudo lsof -i :7946
ubuntu@swarm-master-01:~$ cat &lt; /dev/tcp/10.0.0.12/7946
-bash: connect: Connection refused
-bash: /dev/tcp/10.0.0.12/7946: Connection refused
ubuntu@swarm-master-01:~$ cat &lt; /dev/tcp/0.0.0.0/7946
-bash: connect: Connection refused
-bash: /dev/tcp/0.0.0.0/7946: Connection refused

",-1,-1,-1.0
39581882,Updating docker containers on swarm?,"How does docker swarm (1.12+) works with container updates? Example:

On one node I have 2 containers, both uses 4GB of memory, total is 8 GB, which is equals to node size.

What if I change memory size of one container to e.g. 6 GB? Will swarm :


reschedule container to new node that has 6 GB free?
fail to update?
keeps working both containers as before?


I am failing to figure out by myself.
",1,-1,-1.0
38618609,docker swarm 1.12 --name option not recognized,"I'm trying to create the following service in Docker Swarm Mode (1.12 rc5)

docker service create --replicas 1 –-name mongo -p 27017:27017/tcp –-network ugidotnet15 mongo:3.2


it's seems to me ok, but i receive the following error message

Error response from daemon: rpc error: code = 3 desc = ContainerSpec: ""–-name"" is not a valid repository/tag


i really don't understand what's wrong here
",-1,-1,-1.0
50334474,Deploying multiple zookeepers in docker swarm,"I'm attempting to deploy multiple zookeepers (each in their own container) using Docker Swarm. 

Eventually I want to use 3 zookeepers, but for now I'm just trying to get 2 instances to work.

My current docker-compose.yml:

version: '3'

services:
  zoo1:
    image: zookeeper
    restart: unless-stopped
    hostname: zoo1
    ports:
      - 2181:2181
    environment:
        ZOO_MY_ID: 1
        ZOO_SERVERS: server.1=0.0.0.0:2888:3888;server.2=zoo2:2888:3888
    volumes:
      - ./full-stack/zoo1/data:/data
      - ./full-stack/zoo1/datalog:/datalog
    networks:
      - kafka_network

  zoo2:
    image: zookeeper
    restart: unless-stopped
    hostname: zoo2
    ports:
      - 2182:2181
    environment:
        ZOO_MY_ID: 2
        ZOO_SERVERS: server.1=zoo1:2888:3888;server.2=0.0.0.0:2888:3888
    volumes:
      - ./full-stack/zoo2/data:/data
      - ./full-stack/zoo2/datalog:/datalog
    networks:
      - kafka_network

  visualizer:
    image: dockersamples/visualizer:stable
    volumes:
      - ""/var/run/docker.sock:/var/run/docker.sock""
    ports:
      - ""8080:8080""
    deploy:
      placement:
        constraints: [node.role == manager]

networks:
  kafka_network:
    external:
      name: kafkaNetwork


kafkaNetwork is an overlay network I created using the command

docker network create -d overlay --attachable kafkaNetwork


I found the following docker forum post https://forums.docker.com/t/cannot-get-zookeeper-to-work-running-in-docker-using-swarm-mode/27109/3 but wasn't able to successfully get my instances of zookeeper to work.
",1,-1,-1.0
50846650,Beeswarm plot with force - add links to nodes,"I've created a Beeswarm plot with d3v4 and d3.forceSimulation, and the points are where I want them to be:



var data = [
  { country: ""Algeria"", amount: 22, year: 2000 },
  { country: ""Argentina"", amount: 49, year: 1990 },
  { country: ""Armenia"", amount: 3, year: 1990 },
  { country: ""Australia"", amount: 9, year: 2010 },
  { country: ""Austria"", amount: 1, year: 2010 },
  { country: ""Bahamas"", amount: 5, year: 2018 },
  { country: ""Bahrain"", amount: 22, year: 2018 },
  { country: ""Belarus"", amount: 9, year: 2010 },
  { country: ""Belgium"", amount: 46, year: 2018 },
  { country: ""Brazil"", amount: 79, year: 1990 },
  { country: ""Canada"", amount: 12, year: 2000 },
  { country: ""China"", amount: 26, year: 2018 },
  { country: ""Colombia"", amount: 9, year: 2010 },
  { country: ""Croatia"", amount: 8, year: 2000 },
  { country: ""Cuba"", amount: 14, year: 1990 },
  { country: ""Czech Republic"", amount: 11, year: 2018 },
  { country: ""Denmark"", amount: 125, year: 2010 },
  { country: ""Canada"", amount: 124, year: 2018 },
  { country: ""Bahrain"", amount: 39, year: 2010 },
  { country: ""Estonia"", amount: 141, year: 2018 },
  { country: ""Ethiopia"", amount: 38, year: 1990 },
  { country: ""France"", amount: 4, year: 2018 },
  { country: ""Germany"", amount: 15, year: 2000 },
  { country: ""Greece"", amount: 16, year: 2010 },
  { country: ""Grenada"", amount: 241, year: 2010 },
  { country: ""Hungary"", amount: 135, year: 1990 },
  { country: ""India"", amount: 22, year: 1990 },
  { country: ""Indonesia"", amount: 31, year: 1990 },
  { country: ""Iran"", amount: 88, year: 2010 },
  { country: ""Ireland"", amount: 12, year: 2018 },
  { country: ""Italy"", amount: 128, year: 2000 },
  { country: ""Jamaica"", amount: 1, year: 2018 },
  { country: ""Japan"", amount: 41, year: 1990 },
  { country: ""Jordan"", amount: 137, year: 2010 },
  { country: ""Iran"", amount: 13, year: 1990 },
  { country: ""Malaysia"", amount: 25, year: 2018 },
  { country: ""Mexico"", amount: 59, year: 2010 },
  { country: ""Moldova"", amount: 71, year: 2000 },
  { country: ""Mongolia"", amount: 22, year: 2018 },
  { country: ""Morocco"", amount: 131, year: 1990 },
  { country: ""Netherlands"", amount: 129, year: 2018 },
  { country: ""New Zealand"", amount: 148, year: 2018 },
  { country: ""Niger"", amount: 1, year: 2010 },
  { country: ""Nigeria"", amount: 41, year: 1990 },
  { country: ""Norway"", amount: 14, year: 2010 },
  { country: ""Philippines"", amount: 15, year: 2018 },
  { country: ""Poland"", amount: 12, year: 2010 },
  { country: ""Portugal"", amount: 31, year: 2000 },
  { country: ""Puerto Rico"", amount: 51, year: 2000 },
  { country: ""Romania"", amount: 15, year: 2000 },
  { country: ""Serbia"", amount: 18, year: 2000 },
  { country: ""South Africa"", amount: 14, year: 2010 },
  { country: ""Sweden"", amount: 11, year: 2018 },
  { country: ""Switzerland"", amount: 7, year: 2010 },
  { country: ""Thailand"", amount: 61, year: 2018 },
  { country: ""Trinidad and Tobago"", amount: 12, year: 2018 },
  { country: ""Tunisia"", amount: 34, year: 2010 },
  { country: ""Turkey"", amount: 28, year: 2010 },
  { country: ""Ukraine"", amount: 11, year: 2010 },
  { country: ""Uzbekistan"", amount: 123, year: 2018 },
  { country: ""Venezuela"", amount: 23, year: 2018 },
  { country: ""Iran"", amount: 13, year: 2018 }
];

var width = 1000,
  height = 500;

var svg = d3.select(""#chart"")
  .append(""svg"")
  .attr(""width"", width)
  .attr(""height"", height);

var x = d3.scaleLinear()
  .range([95, 650]);

var y = d3.scaleLinear()
  .range([100, 450]);

  data.forEach(d =&gt; {
    d.amount = +d.amount;
  });

  var sort = data.sort((a, b) =&gt; d3.descending(a, b));

  y.domain(d3.extent(data, function(d) {
    return d.amount;
  }));
  x.domain(d3.extent(data, function(d) {
    return d.year;
  }));

  var simulation = d3.forceSimulation(data)
    .force(""x"", d3.forceX(function(d) {
      return x(d.year);
    }).strength(3))
    .force(""y"", d3.forceY(function(d) {
      return y(d.amount)
    }).strength(2))
    .force(""collide"", d3.forceCollide(7).strength(7))
    .stop();

  for (var i = 0; i &lt; data.length * 2; ++i) simulation.tick();

  var circles = svg.selectAll("".circles"")
    .data(data);

  var circlesEnter = circles.enter()
    .append(""circle"");

  circlesEnter.attr(""r"", 4)
    .attr(""cx"", function(d) {
      return d.x
    })
    .attr(""cy"", function(d) {
      return d.y
    })
    .attr(""fill"", function(d) {
      if (d.country == ""Iran"") {
        return ""#FF0044""
      } else if (d.country == ""Canada"") {
        return ""#00A9E9""
      } else if (d.country == ""Bahrain"") {
        return ""#6BF4C6""
      } else {
        return '#333'
      }
    })
    .attr('class', function(d) {
      return d.amount + ' ' + d.year + ' ' + d.country
    })

  // connector lines

  var byCountry = d3.nest()
    .key(function(d) {
      return d.country;
    })
    .entries(data);

  var countryNames = d3.values(byCountry).map(function(d) {
    return d.values.map(function(v) {
      return v.country;
    }).join(', ');
  });

  for (i = 0; i &lt; countryNames.length; i++) {
    eaco = countryNames[i].split(',')[0]

    const filterByCountry = (country, data) =&gt; item =&gt; item.country === country
    connectData = data.filter(filterByCountry(eaco))

    var linesGroup = svg.append(""g"")
      .attr(""class"", ""connectors"");

    var linec = d3.line()
      .x(function(d) {
        return x(d.year)
      })
      .y(function(d) {
        return y(d.amount)
      })

    // using below as the points does not work
    // .x(function(d) { return x(d.x)})
    // .y(function(d) { return y(d.y)})

    var lineGraph = linesGroup.selectAll('.connect')
      .data(connectData)
      .enter()
      .append(""path"")
      .attr('class', function(d) {
        return d.amount + ' ' + d.year + ' ' + d.country
      })
      .attr(""d"", linec(connectData))
      .attr(""stroke"", function(d) {
        if (d.country == ""Iran"") {
          return ""#FF0044""
        } else if (d.country == ""Canada"") {
          return ""#00A9E9""
        } else if (d.country == ""Bahrain"") {
          return ""#6BF4C6""
        } else {
          return '#333'
        }
      })
      .attr(""stroke-width"", 1)
      .attr(""fill"", ""none"")
  }
&lt;script src=""https://d3js.org/d3.v4.min.js""&gt;&lt;/script&gt;
&lt;body&gt;&lt;div id=""chart""&gt;&lt;/div&gt;&lt;/body&gt;




The x axis shows years.
The y axis shows amount.
Each point is a country.

I'd like to add connecting lines between points that are the same country over different years. I've color-coded these to clarify.



The problem is, I can't get the x/y to match up with the points based on the force. I commented out what I thought would work. Any ideas?
",-1,-1,-1.0
50758123,detect service in another host on docker swarm,"There are three linux pc, such as A (with ubutun 16.04), B (centos 7), C (centos 7). And I have installed docker 18.03.1-ce on them. I inited a swarm, and nodes list below:


Now, I used a docker-compose.yml as follow:


Accoroding to this yml, and a swarm network named 'ishop_default' was created on each node, and services can detect each other in the
same host, but failed to detect services in other hosts.
",-1,-1,-1.0
50757254,Hyperledger composer over docker swarm,"I have deployed hyperledger composer over docker swarm following this article https://medium.com/@drakshayani7/hi-i-have-deployed-hyperledger-composer-application-over-docker-swarm-f54089d2ed7a. Everything is working perfect. 
Now I'm going one step further by adding rest server with passport-google-strategy in the current docker swarm network. 

But Its giving me error as ""Exception: Error: Error trying to ping. Error: No peers available to query. last error was Error: 14 UNAVAILABLE: Connect Failed Error: Error trying to ping. Error: No peers available to query. last error was Error: 14 UNAVAILABLE: Connect Failed at _checkRuntimeVersions.then.catch (/home/composer/.npm-global/lib/node_modules/composer-rest-server/node_modules/composer-connector-hlfv1/lib/hlfconnection.js:813:34) 
at  ""

Currently in rest server card's connection.json file I have kept service names. I even tried host name and docker ip address. But still it showing the same error.

Can anyone please guide me on this...
",-1,1,-1.0
50743027,docker swarm mongodb task non-zero exit 252,"I'm trying to deploy a Docker Swarm stack from a Docker Compose file and I'm having issues initiating a MongoDB service.

Every time I want to, the following error occurs:

""task: non-zero exit (252)""


It's important to note that this error occurs in Docker for Windows. In the Linux version, it deploys fine.
",-1,-1,-1.0
50564799,Converting the kong official docker-compose to deploy in docker swarm mode not working?,"I am trying to write the docker-compose file of kong api gateway that I can use to deploy as stack in docker nodes running in docker swarm mode.


  The kong has its own official docker-compose file but unfortunately it
  is using the version-2.1 and thus I have to remove some features like
  depends on with conditions.


Bellow is the docker-compose.yml I have written to make it docker stack compatible. The problem is, migrations service is not working

version: '3.4'
networks:
 net-kong:
services:  consul:
    image: progrium/consul:latest    networks:
      - net-kong    command: -server -bootstrap -ui-dir /ui    healthcheck:
      test: [""CMD-SHELL"", ""curl -I -s -L http://127.0.0.1:8500 || exit 1""]
      interval: 5s
      retries: 10
    ports:
      - 8500:8500
    expose:
      - 53
      - 8300
      - 8301
      - 8302
      - 8400
      - 8500
    dns:
      - 127.0.0.1

  nginx-lb:
    image: nginx:kong
    networks:
      - net-kong
    depends_on:
      - consul
    ports:
      - 8000:8000
      - 8443:8443
      - 8001:8001
      - 8444:8444
    expose:
      - 8000
      - 8443
      - 8001
      - 8444
    links:
      - consul:consul
    command: &gt;
        /bin/containerpilot
        -config file:///etc/containerpilot/containerpilot.json
        nginx -g ""daemon off;""

  kong-database:
    image: postgres:9.5
    networks:
      - net-kong
    environment:
      - POSTGRES_USER=kong
      - POSTGRES_DB=kong
    healthcheck:
      test: [""CMD"", ""pg_isready"", ""-U"", ""postgres""]
      interval: 10s
      timeout: 5s
      retries: 5

  kong-migration:
    image: kong
    networks:
      - net-kong
    depends_on:
      - kong-database
    environment:
      - KONG_DATABASE=postgres
      - KONG_PG_HOST=kong-database
    command: kong migrations up

  kong:
    image: kong
    networks:
      - net-kong
    depends_on:
      - kong-database
      - kong-migration
    environment:
      - KONG_DATABASE=postgres
      - KONG_PG_HOST=kong-database
      - KONG_PG_DATABASE=kong
      - KONG_ADMIN_LISTEN=0.0.0.0:8001
    expose:
      - 8000
      - 8001
      - 8443
      - 8444
    healthcheck:
      test: [""CMD-SHELL"", ""curl -I -s -L http://127.0.0.1:8000 || exit 1""]
      interval: 5s
      retries: 10



  To my understanding it is not working because the migration is trying
  to run before the database service is running.Which will lead to
  error. Please guide me on this.


Migrations is not working and even the logs shows nothing when typed.docker service logs service-name
",-1,-1,-1.0
51169564,Docker swarm unresponsive after scaling VMSS in Azure,"I've got a web app running on a Docker swarm in Azure that was set up through the Docker EE For Azure (17.06) bootstrapper.  As the website isn't currently processing a large amount of traffic, I scaled the VM size down to the cheapest option (A0).  After scaling these down website was unresponsive.

I SSHed on to a manager node and typing commands was slow.  Figuring that I'd scaled down too much I scaled back up to the previous tier I had been on (D1_v2).  

My website remained unresponsive so I SSHed onto a manager again.  The terminal was responsive, however docker commands such as docker service ls and docker node ls do nothing.  The VM in general seems to be working fine, however.  I can  cat files, run docker version etc.

Does anyone have any ideas why this may have happened?  Is there any way I can fix it, or is my best option to just provision a new environment?  

Thanks 
",1,-1,-1.0
